18530501,-9999,3.564955102 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18530601,-9999,3.524987755 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18530701,-9999,3.485020408 Abidjan,Côte D'Ivoire,77.241032,74.879048
18530801,-9999,3.445053061 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18530901,-9999,3.405085714 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18531001,-9999,3.365118367 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18531101,-9999,3.32515102 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18531201,-9999,3.285183673 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18540101,-9999,3.245216327 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18540201,-9999,3.20524898 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18540301,-9999,3.165281633 Abidjan,Côte D'Ivoire,83.757812,81.219788
18540401,-9999,3.125314286 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18540501,-9999,3.085346939 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18540601,-9999,3.045379592 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18540701,-9999,3.005412245 Abidjan,Côte D'Ivoire,77.241032,74.879048
18540801,-9999,2.965444898 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18540901,-9999,2.925477551 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18541001,-9999,2.885510204 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18541101,-9999,2.845542857 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18541201,-9999,2.80557551 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18550101,-9999,2.765608163 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18550201,-9999,2.725640816 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18550301,-9999,2.685673469 Abidjan,Côte D'Ivoire,83.757812,81.219788
18550401,-9999,2.645706122 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18550501,-9999,2.605738776 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18550601,-9999,2.565771429 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18550701,-9999,2.525804082 Abidjan,Côte D'Ivoire,77.241032,74.879048
18550801,-9999,2.485836735 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18550901,-9999,2.445869388 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18551001,-9999,2.405902041 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18551101,-9999,2.365934694 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18551201,-9999,2.325967347 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18560101,80.0402,2.286 Abidjan,Côte D'Ivoire,82.3262,77.7542
18560201,79.8746,3.1896 Abidjan,Côte D'Ivoire,83.0642,76.685
18560301,81.1346,1.9278 Abidjan,Côte D'Ivoire,83.0624,79.2068
18560401,80.5964,2.1582 Abidjan,Côte D'Ivoire,82.7546,78.4382
18560501,78.8936,2.7468 Abidjan,Côte D'Ivoire,81.6404,76.1468
18560601,-9999,2.52 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18560701,75.2558,2.2932 Abidjan,Côte D'Ivoire,77.549,72.9626
18560801,-9999,2.4357 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18560901,-9999,2.5782 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18561001,-9999,2.7207 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18561101,-9999,2.8632 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18561201,-9999,3.0057 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18570101,79.7882,3.1482 Abidjan,Côte D'Ivoire,82.9364,76.64
18570201,-9999,2.7108 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18570301,81.1382,2.2734 Abidjan,Côte D'Ivoire,83.4116,78.8648
18570401,78.9242,2.1708 Abidjan,Côte D'Ivoire,81.095,76.7534
18570501,77.4608,2.1834 Abidjan,Côte D'Ivoire,79.6442,75.2774
18570601,75.8444,2.0898 Abidjan,Côte D'Ivoire,77.9342,73.7546
18570701,75.362,2.2626 Abidjan,Côte D'Ivoire,77.6246,73.0994
18570801,73.8752,2.2932 Abidjan,Côte D'Ivoire,76.1684,71.582
18570901,74.678,2.1924 Abidjan,Côte D'Ivoire,76.8704,72.4856
18571001,76.2386,2.2086 Abidjan,Côte D'Ivoire,78.4472,74.03
18571101,78.4004,2.0844 Abidjan,Côte D'Ivoire,80.4848,76.316
18571201,78.638,2.4984 Abidjan,Côte D'Ivoire,81.1364,76.1396
18580101,79.6172,3.5352 Abidjan,Côte D'Ivoire,83.1524,76.082
18580201,80.2094,2.1618 Abidjan,Côte D'Ivoire,82.3712,78.0476
18580301,81.113,2.2248 Abidjan,Côte D'Ivoire,83.3378,78.8882
18580401,80.8898,2.286 Abidjan,Côte D'Ivoire,83.1758,78.6038
18580501,78.665,2.223 Abidjan,Côte D'Ivoire,80.888,76.442
18580601,77.0252,2.2554 Abidjan,Côte D'Ivoire,79.2806,74.7698
18580701,74.3558,2.088 Abidjan,Côte D'Ivoire,76.4438,72.2678
18580801,74.255,2.385 Abidjan,Côte D'Ivoire,76.64,71.87
18580901,74.6816,2.0988 Abidjan,Côte D'Ivoire,76.7804,72.5828
18581001,77.306,2.1564 Abidjan,Côte D'Ivoire,79.4624,75.1496
18581101,79.5506,2.3022 Abidjan,Côte D'Ivoire,81.8528,77.2484
18581201,76.8452,3.2832 Abidjan,Côte D'Ivoire,80.1284,73.562
18590101,79.1168,2.7252 Abidjan,Côte D'Ivoire,81.842,76.3916
18590201,80.7692,2.601 Abidjan,Côte D'Ivoire,83.3702,78.1682
18590301,82.4612,2.3382 Abidjan,Côte D'Ivoire,84.7994,80.123
18590401,82.8914,2.5542 Abidjan,Côte D'Ivoire,85.4456,80.3372
18590501,80.8466,2.8368 Abidjan,Côte D'Ivoire,83.6834,78.0098
18590601,77.6498,2.376 Abidjan,Côte D'Ivoire,80.0258,75.2738
18590701,75.155,2.2752 Abidjan,Côte D'Ivoire,77.4302,72.8798
18590801,74.327,2.2896 Abidjan,Côte D'Ivoire,76.6166,72.0374
18590901,74.813,2.1582 Abidjan,Côte D'Ivoire,76.9712,72.6548
18591001,77.5688,2.3472 Abidjan,Côte D'Ivoire,79.916,75.2216
18591101,79.0934,2.5002 Abidjan,Côte D'Ivoire,81.5936,76.5932
18591201,79.1996,2.8566 Abidjan,Côte D'Ivoire,82.0562,76.343
18600101,79.7576,2.4696 Abidjan,Côte D'Ivoire,82.2272,77.288
18600201,80.942,2.331 Abidjan,Côte D'Ivoire,83.273,78.611
18600301,80.285,2.3004 Abidjan,Côte D'Ivoire,82.5854,77.9846
18600401,-9999,2.1924 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18600501,78.998,2.0844 Abidjan,Côte D'Ivoire,81.0824,76.9136
18600601,77.7272,2.1528 Abidjan,Côte D'Ivoire,79.88,75.5744
18600701,75.695,2.1906 Abidjan,Côte D'Ivoire,77.8856,73.5044
18600801,75.128,2.3076 Abidjan,Côte D'Ivoire,77.4356,72.8204
18600901,76.136,2.115 Abidjan,Côte D'Ivoire,78.251,74.021
18601001,77.2844,2.0214 Abidjan,Côte D'Ivoire,79.3058,75.263
18601101,77.5832,2.0628 Abidjan,Côte D'Ivoire,79.646,75.5204
18601201,76.658,2.3922 Abidjan,Côte D'Ivoire,79.0502,74.2658
18610101,77.3402,2.9664 Abidjan,Côte D'Ivoire,80.3066,74.3738
18610201,79.5974,2.5236 Abidjan,Côte D'Ivoire,82.121,77.0738
18610301,81.5756,2.2032 Abidjan,Côte D'Ivoire,83.7788,79.3724
18610401,80.6612,2.3184 Abidjan,Côte D'Ivoire,82.9796,78.3428
18610501,78.7712,2.1798 Abidjan,Côte D'Ivoire,80.951,76.5914
18610601,77.3168,2.5668 Abidjan,Côte D'Ivoire,79.8836,74.75
18610701,75.3512,2.3706 Abidjan,Côte D'Ivoire,77.7218,72.9806
18610801,74.5664,2.2554 Abidjan,Côte D'Ivoire,76.8218,72.311
18610901,-9999,2.3892 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18611001,-9999,2.523 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18611101,78.3716,2.6568 Abidjan,Côte D'Ivoire,81.0284,75.7148
18611201,78.5408,2.9808 Abidjan,Côte D'Ivoire,81.5216,75.56
18620101,77.7686,2.5128 Abidjan,Côte D'Ivoire,80.2814,75.2558
18620201,78.9152,2.4102 Abidjan,Côte D'Ivoire,81.3254,76.505
18620301,80.9186,2.7486 Abidjan,Côte D'Ivoire,83.6672,78.17
18620401,79.9808,2.7972 Abidjan,Côte D'Ivoire,82.778,77.1836
18620501,-9999,2.6901 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18620601,76.8416,2.583 Abidjan,Côte D'Ivoire,79.4246,74.2586
18620701,75.5798,2.4768 Abidjan,Côte D'Ivoire,78.0566,73.103
18620801,74.6258,2.7162 Abidjan,Côte D'Ivoire,77.342,71.9096
18620901,75.1766,2.5848 Abidjan,Côte D'Ivoire,77.7614,72.5918
18621001,76.8794,2.4606 Abidjan,Côte D'Ivoire,79.34,74.4188
18621101,-9999,2.5335 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18621201,76.4366,2.6064 Abidjan,Côte D'Ivoire,79.043,73.8302
18630101,-9999,2.603429268 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18630201,-9999,2.600458537 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18630301,-9999,2.597487805 Abidjan,Côte D'Ivoire,83.757812,81.219788
18630401,-9999,2.594517073 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18630501,-9999,2.591546341 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18630601,-9999,2.58857561 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18630701,-9999,2.585604878 Abidjan,Côte D'Ivoire,77.241032,74.879048
18630801,-9999,2.582634146 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18630901,-9999,2.579663415 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18631001,-9999,2.576692683 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18631101,-9999,2.573721951 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18631201,-9999,2.57075122 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18640101,-9999,2.567780488 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18640201,-9999,2.564809756 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18640301,-9999,2.561839024 Abidjan,Côte D'Ivoire,83.757812,81.219788
18640401,-9999,2.558868293 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18640501,-9999,2.555897561 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18640601,-9999,2.552926829 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18640701,-9999,2.549956098 Abidjan,Côte D'Ivoire,77.241032,74.879048
18640801,-9999,2.546985366 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18640901,-9999,2.544014634 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18641001,-9999,2.541043902 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18641101,-9999,2.538073171 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18641201,-9999,2.535102439 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18650101,-9999,2.532131707 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18650201,-9999,2.529160976 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18650301,-9999,2.526190244 Abidjan,Côte D'Ivoire,83.757812,81.219788
18650401,-9999,2.523219512 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18650501,-9999,2.52024878 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18650601,-9999,2.517278049 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18650701,-9999,2.514307317 Abidjan,Côte D'Ivoire,77.241032,74.879048
18650801,-9999,2.511336585 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18650901,-9999,2.508365854 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18651001,-9999,2.505395122 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18651101,-9999,2.50242439 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18651201,-9999,2.499453659 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18660101,-9999,2.496482927 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18660201,-9999,2.493512195 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18660301,-9999,2.490541463 Abidjan,Côte D'Ivoire,83.757812,81.219788
18660401,-9999,2.487570732 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18660501,-9999,2.4846 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18660601,-9999,2.481629268 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18660701,-9999,2.478658537 Abidjan,Côte D'Ivoire,77.241032,74.879048
18660801,-9999,2.475687805 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18660901,-9999,2.472717073 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18661001,-9999,2.469746341 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18661101,-9999,2.46677561 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18661201,-9999,2.463804878 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18670101,-9999,2.460834146 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18670201,-9999,2.457863415 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18670301,-9999,2.454892683 Abidjan,Côte D'Ivoire,83.757812,81.219788
18670401,-9999,2.451921951 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18670501,-9999,2.44895122 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18670601,-9999,2.445980488 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18670701,-9999,2.443009756 Abidjan,Côte D'Ivoire,77.241032,74.879048
18670801,-9999,2.440039024 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18670901,-9999,2.437068293 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18671001,-9999,2.434097561 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18671101,-9999,2.431126829 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18671201,-9999,2.428156098 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18680101,-9999,2.425185366 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18680201,-9999,2.422214634 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18680301,-9999,2.419243902 Abidjan,Côte D'Ivoire,83.757812,81.219788
18680401,-9999,2.416273171 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18680501,-9999,2.413302439 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18680601,-9999,2.410331707 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18680701,-9999,2.407360976 Abidjan,Côte D'Ivoire,77.241032,74.879048
18680801,-9999,2.404390244 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18680901,-9999,2.401419512 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18681001,-9999,2.39844878 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18681101,-9999,2.395478049 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18681201,-9999,2.392507317 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18690101,-9999,2.389536585 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18690201,-9999,2.386565854 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18690301,-9999,2.383595122 Abidjan,Côte D'Ivoire,83.757812,81.219788
18690401,-9999,2.38062439 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18690501,-9999,2.377653659 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18690601,-9999,2.374682927 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18690701,-9999,2.371712195 Abidjan,Côte D'Ivoire,77.241032,74.879048
18690801,-9999,2.368741463 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18690901,-9999,2.365770732 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18691001,-9999,2.3628 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18691101,-9999,2.359829268 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18691201,-9999,2.356858537 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18700101,-9999,2.353887805 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18700201,-9999,2.350917073 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18700301,-9999,2.347946341 Abidjan,Côte D'Ivoire,83.757812,81.219788
18700401,-9999,2.34497561 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18700501,-9999,2.342004878 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18700601,-9999,2.339034146 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18700701,-9999,2.336063415 Abidjan,Côte D'Ivoire,77.241032,74.879048
18700801,-9999,2.333092683 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18700901,-9999,2.330121951 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18701001,-9999,2.32715122 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18701101,-9999,2.324180488 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18701201,-9999,2.321209756 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18710101,-9999,2.318239024 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18710201,-9999,2.315268293 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18710301,-9999,2.312297561 Abidjan,Côte D'Ivoire,83.757812,81.219788
18710401,-9999,2.309326829 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18710501,-9999,2.306356098 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18710601,-9999,2.303385366 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18710701,-9999,2.300414634 Abidjan,Côte D'Ivoire,77.241032,74.879048
18710801,-9999,2.297443902 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18710901,-9999,2.294473171 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18711001,-9999,2.291502439 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18711101,-9999,2.288531707 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18711201,-9999,2.285560976 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18720101,-9999,2.282590244 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18720201,-9999,2.279619512 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18720301,-9999,2.27664878 Abidjan,Côte D'Ivoire,83.757812,81.219788
18720401,-9999,2.273678049 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18720501,-9999,2.270707317 Abidjan,Côte D'Ivoire,81.18485503,78.87097315
18720601,-9999,2.267736585 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18720701,-9999,2.264765854 Abidjan,Côte D'Ivoire,77.241032,74.879048
18720801,-9999,2.261795122 Abidjan,Côte D'Ivoire,76.57242148,74.16141208
18720901,-9999,2.25882439 Abidjan,Côte D'Ivoire,77.65543425,75.43238493
18721001,-9999,2.255853659 Abidjan,Côte D'Ivoire,79.23340548,76.96947397
18721101,-9999,2.252882927 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18721201,-9999,2.249912195 Abidjan,Côte D'Ivoire,80.96010946,78.34415
18730101,-9999,2.246941463 Abidjan,Côte D'Ivoire,81.32436107,78.5404255
18730201,-9999,2.243970732 Abidjan,Côte D'Ivoire,83.33102568,80.68196081
18730301,81.7844,2.241 Abidjan,Côte D'Ivoire,84.0254,79.5434
18730401,-9999,2.1771 Abidjan,Côte D'Ivoire,82.68855946,80.15836757
18730501,79.7468,2.1132 Abidjan,Côte D'Ivoire,81.86,77.6336
18730601,78.467,2.2878 Abidjan,Côte D'Ivoire,80.7548,76.1792
18730701,76.361,2.0394 Abidjan,Côte D'Ivoire,78.4004,74.3216
18730801,75.4088,1.908 Abidjan,Côte D'Ivoire,77.3168,73.5008
18730901,76.4402,2.3868 Abidjan,Côte D'Ivoire,78.827,74.0534
18731001,77.2844,1.8108 Abidjan,Côte D'Ivoire,79.0952,75.4736
18731101,-9999,1.872 Abidjan,Côte D'Ivoire,80.98046575,78.67084384
18731201,79.4138,1.9332 Abidjan,Côte D'Ivoire,81.347,77.4806
18740101,79.7018,2.9322 Abidjan,Côte D'Ivoire,82.634,76.7696
18740201,80.9888,2.124 Abidjan,Côte D'Ivoire,83.1128,78.8648
18740301,80.6396,2.52 Abidjan,Côte D'Ivoire,83.1596,78.1196
18740401,81.1364,1.8252 Abidjan,Côte D'Ivoire,82.9616,79.3112
18740501,78.665,2.07 Abidjan,Côte D'Ivoire,80.735,76.595
18740601,-9999,1.9548 Abidjan,Côte D'Ivoire,78.83039324,76.52544459
18740701,75.1532,1.8396 Abidjan,Côte D'Ivoire,76.9928,73.3136
18740801,74.3828,2.061 Abidjan,Côte D'Ivoire,76.4438,72.3218
18740901,76.0838,1.6632 Abidjan,Côte D'Ivoire,77.747,74.4206
18741001,77.1854,2.3472 Abidjan,Côte D'Ivoire,79.5326,74.8382
18741101,78.1574,2.376 Abidjan,Côte D'Ivoire,80.5334,75.7814
18741201,78.4058,2.4408 Abidjan,Côte D'Ivoire,80.8466,75.965
18750101,78.0188,2.1834 Abidjan,Côte D'Ivoire,80.2022,75.8354
18750201,80.312,1.8324 Abidjan,Côte D'Ivoire,82.1444,78.4796
18750301,80.8646,1.6758 Abidjan,Côte D'Ivoire,82.5404,79.1888
18750401,80.1806,1.6722 Abidjan,Côte D'Ivoire,81.8528,78.5084
18750501,78.6002,1.4562 Abidjan,Côte D'Ivoire,80.0564,77.144
18750601,76.8488,1.6074 Abidjan,Côte D'Ivoire,78.4562,75.2414
18750701,74.6798,2.34 Abidjan,Côte D'Ivoire,77.0198,72.3398
18750801,73.976,1.7802 Abidjan,Côte D'Ivoire,75.7562,72.1958
18750901,75.0326,1.4814 Abidjan,Côte D'Ivoire,76.514,73.5512
18751001,76.505,1.5732 Abidjan,Côte D'Ivoire,78.0782,74.9318
18751101,77.0468,1.4184 Abidjan,Côte D'Ivoire,78.4652,75.6284
18751201,77.288,1.998 Abidjan,Côte D'Ivoire,79.286,75.29
18760101,78.0944,2.4426 Abidjan,Côte D'Ivoire,80.537,75.6518
18760201,79.5038,2.8944 Abidjan,Côte D'Ivoire,82.3982,76.6094
18760301,80.6108,2.6154 Abidjan,Côte D'Ivoire,83.2262,77.9954
18760401,79.493,3.9636 Abidjan,Côte D'Ivoire,83.4566,75.5294
18760501,78.0674,1.5678 Abidjan,Côte D'Ivoire,79.6352,76.4996
18760601,76.8542,2.1294 Abidjan,Côte D'Ivoire,78.9836,74.7248
18760701,74.669,2.952 Abidjan,Côte D'Ivoire,77.621,71.717
18760801,73.427,2.8494 Abidjan,Côte D'Ivoire,76.2764,70.5776
18760901,74.5592,2.3832 Abidjan,Côte D'Ivoire,76.9424,72.176
18761001,76.9262,2.2104 Abidjan,Côte D'Ivoire,79.1366,74.7158
18761101,77.4536,2.3184 Abidjan,Côte D'Ivoire,79.772,75.1352
18761201,77.4554,2.0646 Abidjan,Côte D'Ivoire,79.52,75.3908
18770101,78.521,2.9448 Abidjan,Côte D'Ivoire,81.4658,75.5762
